,Unnamed: 0_x,COUNTY,NAME,ST,Num_household,Household_size,Age25_over,Num_pov_det,Num_in_pov,Median_hhinc,Incpc,median_rent_value,median_home_value,state,county,Pop_under18,Pop_over25,Pop_over65,High_school_orless,College_ormore,unemp_rate,Pov_rate,Share_highschool_orless,Share_college_ormore,aqi_good_2013,aqi_bad_2013,aqi_good_2014,aqi_bad_2014,aqi_good_2015,aqi_bad_2015,aqi_good_2016,aqi_bad_2016,aqi_good_2017,aqi_bad_2017,Unnamed: 0,crime_rate_2010,crime_rate_2011,crime_rate_2012,crime_rate_2013,crime_rate_2014,Latitude,Longitude,aqi_good,aqi_bad,crime_rate,Apr_avg_temp,Apr_max_temp,Apr_min_temp,Apr_prcp,Apr_snow,Aug_avg_temp,Aug_max_temp,Aug_min_temp,Aug_prcp,Aug_snow,Dec_avg_temp,Dec_max_temp,Dec_min_temp,Dec_prcp,Dec_snow,Feb_avg_temp,Feb_max_temp,Feb_min_temp,Feb_prcp,Feb_snow,Jan_avg_temp,Jan_max_temp,Jan_min_temp,Jan_prcp,Jan_snow,Jul_avg_temp,Jul_max_temp,Jul_min_temp,Jul_prcp,Jul_snow,Jun_avg_temp,Jun_max_temp,Jun_min_temp,Jun_prcp,Jun_snow,Mar_avg_temp,Mar_max_temp,Mar_min_temp,Mar_prcp,Mar_snow,May_avg_temp,May_max_temp,May_min_temp,May_prcp,May_snow,Nov_avg_temp,Nov_max_temp,Nov_min_temp,Nov_prcp,Nov_snow,Oct_avg_temp,Oct_max_temp,Oct_min_temp,Oct_prcp,Oct_snow,Sep_avg_temp,Sep_max_temp,Sep_min_temp,Sep_prcp,Sep_snow,winter_avg_temp,summer_avg_temp,annual_avg_temp,Region,State_name,Population,Hispanic_Latino,White,Black,Asian,Share_over65,Share_under18,largest_race,airport,dist_airport
844,891,7,"Barber County, Kansas",20,576,1981,3362,4701,511,51811.0,28174,371.0,78100.0,20,7,1080,3362,961,1514,678,0.02936241610738255,0.10870027653690703,0.4503271861986913,0.2016656751933373,0.8109589041095892,0.0,0.8406593406593407,0.0,0.852054794520548,0.0,0.9148351648351648,0.0,0.8674033149171271,0.0,898.0,0.007713884992987376,0.020032706459525755,0.022389578668837774,0.027538018906699543,0.02090452261306533,37.222906,98.685052,0.857182303808354,0.0,0.01971574232822316,57.9,71.1,44.7,2.54,,80.1,92.8,67.4,3.21,,34.9,46.4,23.4,0.82,,39.1,51.9,26.3,1.08,,34.6,47.2,22.0,0.68,,80.9,93.7,68.2,2.82,,76.5,88.1,64.8,4.43,,48.1,61.4,34.8,2.64,,67.2,79.1,55.2,4.22,,45.9,58.8,33.1,1.67,,59.0,71.9,46.2,2.5,,71.3,84.3,58.3,2.22,,36.199999999999996,79.16666666666667,57.958333333333336,MIDWEST,Kansas,4861,0.024480559555646986,0.9479530960707674,0.0041143797572515935,0.0041143797572515935,0.19769594733593912,0.2221765068915861,White,West Woodward Airport,114.76434374092304
845,892,9,"Barton County, Kansas",20,1395,11306,18207,26883,4261,44013.0,24338,397.0,81200.0,20,9,6717,18207,4752,8698,3081,0.0677487138613144,0.15850165532120672,0.477728346240457,0.1692206294282419,0.8264462809917356,0.0,0.8154269972451791,0.0,0.8463687150837989,0.0,0.9426229508196722,0.0,0.9779005524861878,0.0,899.0,0.04574691045746911,0.039820466786355466,0.04016724439838473,0.03570779244391113,0.04782703647084517,38.481239,98.767837,0.8817530993253146,0.0,0.04185389011139312,56.7,70.5,43.0,2.36,0.5,79.4,91.9,66.8,3.33,0.0,33.9,45.1,22.8,0.85,3.7,37.4,50.0,24.7,0.83,3.0,33.0,44.9,21.2,0.61,4.6,80.8,93.6,68.0,3.41,0.0,75.8,88.4,63.3,3.97,0.0,46.4,59.6,33.3,1.94,2.4,66.4,78.8,53.9,4.38,0.0,45.0,57.3,32.7,0.97,1.2,58.4,71.6,45.3,2.05,0.1,70.8,83.8,57.7,1.96,0.0,34.76666666666667,78.66666666666667,56.99999999999999,MIDWEST,Kansas,27674,0.13308520633085205,0.8344294283442942,0.013261545132615451,0.00191515501915155,0.17171352171713522,0.24271879742718797,White,Russell Municipal Airport,43.55753835174346
846,893,11,"Bourbon County, Kansas",20,834,5660,9569,14361,2757,38280.0,20783,399.0,81400.0,20,11,3737,9569,2639,3998,2118,0.03264367816091954,0.19197827449341967,0.41780750339638417,0.22133974291984532,0.9672131147540984,0.0,0.8187311178247734,0.0,0.9010989010989012,0.0,0.918032786885246,0.0,0.8895027624309392,0.0,900.0,0.03585316021880973,0.040212194642740194,0.036382950471384935,0.033772374197906116,0.036468200270635985,37.8561,94.850928,0.8989157365987916,0.0,0.036537775960295386,56.7,67.6,45.7,4.64,0.1,79.3,90.2,68.4,3.58,0.0,34.3,43.6,25.1,2.14,3.3,36.8,47.3,26.3,1.89,1.7,31.5,41.4,21.5,1.4,4.3,80.2,90.4,69.9,4.62,0.0,75.2,85.4,65.0,6.14,0.0,46.4,57.5,35.4,2.95,0.8,66.3,76.6,55.9,5.71,0.0,46.4,56.5,36.3,2.99,0.6,58.5,69.9,47.2,4.26,0.0,70.1,81.4,58.8,4.72,0.0,34.199999999999996,78.23333333333333,56.80833333333333,MIDWEST,Kansas,15173,0.020365122256640084,0.9195940156857576,0.026955776708627168,0.004547551571871086,0.1739273709879391,0.24629275687075727,White,Chanute Martin Johnson Airport,59.621624211112106
847,894,13,"Brown County, Kansas",20,1292,4102,6694,9763,1598,43724.0,22600,337.0,84600.0,20,13,2476,6694,1840,3155,1326,0.0453582026282323,0.16367919696814506,0.4713175978488198,0.198087839856588,0.5961002785515319,0.0,0.6584022038567493,0.0,0.7335164835164835,0.0,0.8457300275482094,0.0,0.7624309392265194,0.0,901.0,0.012670565302144249,0.017915795759928337,0.021767219958254647,0.024786672084518492,0.02249100359856057,39.825931,95.569905,0.7192359865398987,0.0,0.01992625134068126,54.1,65.7,42.5,3.63,0.1,76.2,87.1,65.3,3.84,0.0,29.5,38.9,20.2,1.38,3.0,32.2,42.7,21.7,1.27,3.9,27.4,37.3,17.6,0.82,3.6,77.7,88.2,67.2,4.69,0.0,73.0,83.3,62.6,5.29,0.0,42.8,54.2,31.5,2.36,1.4,64.0,75.0,53.0,5.29,0.0,42.0,52.0,32.0,1.93,0.6,55.4,67.0,43.9,3.15,0.1,67.6,79.2,56.0,3.84,0.0,29.7,75.63333333333333,53.49166666666667,MIDWEST,Kansas,9984,0.030649038461538464,0.8404447115384616,0.011618589743589744,0.0031049679487179485,0.1842948717948718,0.24799679487179488,White,Rosecrans Memorial Airport,56.85969894076599
848,895,15,"Butler County, Kansas",20,2641,24273,42787,63604,6620,58897.0,27647,538.0,134500.0,20,15,17303,42787,8918,14496,11962,0.051781840718933984,0.10408150430790516,0.3387944936546147,0.2795708977025732,0.9,0.0,0.8916666666666667,0.0,0.9495798319327732,0.0,0.9322033898305084,0.0,1.0,0.0,902.0,0.026696943660243038,0.025868050318259974,0.028948044684292476,0.03010948905109489,0.024835657676476008,37.773680999999996,96.838762,0.9346899776859896,0.0,0.027291637078073278,55.2,67.4,43.0,3.2,0.0,77.9,89.2,66.7,4.0,0.0,33.0,43.7,22.2,1.32,2.3,35.7,48.0,23.5,1.52,1.9,31.2,42.7,19.7,0.93,1.6,79.1,89.7,68.4,4.1,0.0,74.0,84.3,63.6,5.69,0.0,45.0,57.8,32.2,2.74,0.2,65.1,75.8,54.5,4.91,0.0,44.9,56.7,33.2,1.9,0.3,57.2,69.4,45.1,3.33,0.0,69.4,81.2,57.6,3.45,0.0,33.300000000000004,77.0,55.64166666666667,MIDWEST,Kansas,65880,0.03949605343047966,0.9095324833029752,0.01599878567091682,0.006860959319975713,0.13536733454766242,0.26264420157862783,White,Mc Connell Air Force Base,41.4505237870745
849,896,17,"Chase County, Kansas",20,360,1110,1930,2602,360,38707.0,23459,321.0,76600.0,20,17,616,1930,628,837,469,0.02967848309975268,0.13835511145272866,0.4336787564766839,0.2430051813471503,0.9,0.0,0.8916666666666667,0.0,0.9495798319327732,0.0,0.9322033898305084,0.0,1.0,0.0,903.0,0.0007168458781362008,0.005341880341880342,0.019780996114447197,0.005100182149362477,0.0041044776119402975,38.298553000000005,96.594064,0.9346899776859896,0.0,0.007008876419153304,54.4,66.3,42.6,3.3,0.3,77.6,88.9,66.4,4.31,0.0,32.0,42.5,21.5,1.33,4.6,34.5,46.3,22.8,1.31,2.4,29.8,41.0,18.6,0.89,4.3,78.8,89.3,68.4,4.69,0.0,73.5,83.6,63.3,5.34,0.0,43.9,56.2,31.6,2.77,0.9,64.7,75.0,54.3,5.4,0.0,43.8,55.7,31.9,2.23,0.5,56.6,68.9,44.3,2.91,0.2,68.8,80.7,56.8,3.71,0.0,32.1,76.63333333333334,54.86666666666667,MIDWEST,Kansas,2790,0.035842293906810034,0.9308243727598566,0.012186379928315413,0.0028673835125448033,0.22508960573476702,0.22078853046594982,White,Marshall Army Air Field,85.30508757578293
850,897,19,"Chautauqua County, Kansas",20,479,1557,2548,3442,579,37993.0,23584,339.0,48500.0,20,19,731,2548,899,1275,447,0.05162523900573614,0.16821615339918652,0.500392464678179,0.17543171114599687,0.5972602739726027,0.0,0.5041095890410959,0.0,0.6931506849315069,0.0,0.6980609418282548,0.0,0.6080586080586079,0.0,904.0,0.006268738075769964,0.008938244853737811,0.01499167129372571,0.014963297571993226,0.01104815864022663,37.154259,96.245396,0.6201280195664136,0.0,0.011242022087090669,57.1,69.4,44.8,3.94,0.1,79.9,91.9,67.8,3.01,0.0,35.5,46.4,24.6,1.96,3.2,38.0,50.1,25.9,1.78,3.3,33.5,44.9,22.0,1.3,3.4,80.3,91.5,69.2,3.43,0.0,74.8,85.2,64.4,5.81,0.0,47.2,59.6,34.8,3.22,1.9,66.1,77.1,55.2,6.62,0.0,47.3,59.1,35.4,2.6,0.3,58.9,71.5,46.2,4.11,0.0,70.7,83.1,58.3,4.08,0.0,35.666666666666664,78.33333333333333,57.44166666666666,MIDWEST,Kansas,3669,0.023712183156173343,0.8969746524938675,0.0035431997819569366,0.0008176614881439084,0.24502589261379124,0.19923684927773236,White,Chanute Martin Johnson Airport,88.269555974819
851,898,21,"Cherokee County, Kansas",20,1012,7988,14336,20634,3511,41388.0,19809,401.0,72500.0,20,21,5121,14336,3618,6820,2493,0.05872193436960276,0.17015605311621596,0.4757254464285714,0.17389787946428573,0.7582417582417582,0.0,0.7087912087912088,0.0,0.7582417582417582,0.0,0.8087431693989071,0.0,0.8222222222222222,0.0,905.0,0.02213091791950696,0.02947661042944785,0.034417567502060216,0.03170213816601649,0.03322840153899965,37.169391999999995,94.845698,0.7712480233791709,0.0,0.030191127111206233,57.0,67.8,46.1,4.47,0.0,79.3,90.1,68.5,3.4,0.0,36.1,45.3,26.9,2.48,3.1,38.4,48.7,28.1,2.21,1.7,33.2,43.1,23.4,1.63,3.1,79.5,89.6,69.4,4.05,0.0,74.6,84.5,64.8,5.52,0.0,47.3,58.1,36.5,3.41,1.6,65.9,76.0,55.8,6.28,0.0,47.6,57.7,37.5,3.41,0.3,59.0,70.2,47.9,3.89,0.0,70.4,81.3,59.4,4.59,0.0,35.900000000000006,77.8,57.35833333333334,MIDWEST,Kansas,21603,0.019626903670786462,0.8924686386150071,0.005369624589177429,0.002962551497477202,0.16747673934175808,0.23705040966532426,White,Joplin Regional Airport,30.919006327227837
852,899,23,"Cheyenne County, Kansas",20,324,1262,1947,2641,214,44500.0,26626,376.0,82800.0,20,23,562,1947,718,752,435,0.019157088122605363,0.08102991291177583,0.3862352336928608,0.22342064714946072,0.918032786885246,0.0,1.0,0.0,0.9830508474576272,0.0,0.8275862068965517,0.0,1.0,0.0,906.0,0.01247248716067498,0.01822821728034998,0.014275256222547585,0.017649267743146832,0.017850502045370024,39.789256,101.72730200000001,0.9457339682478849,0.0,0.016095146090417883,49.5,64.7,34.3,1.68,3.1,74.6,89.3,59.9,2.55,0.0,29.9,43.8,16.0,0.43,4.3,32.4,46.5,18.4,0.44,4.9,29.3,43.1,15.5,0.45,5.6,76.6,91.4,61.7,2.9,0.0,70.6,85.1,56.1,2.44,0.0,40.6,55.3,25.9,0.99,5.3,59.8,74.2,45.5,2.84,0.1,39.4,54.0,24.8,0.64,3.0,52.0,68.1,36.0,1.34,0.9,65.0,80.7,49.3,1.32,0.4,30.53333333333333,73.93333333333332,51.64166666666667,MIDWEST,Kansas,2726,0.052090975788701394,0.9328686720469552,0.0007336757153338225,0.0069699192956713145,0.26338958180484223,0.20616287600880412,White,Renner Field-Goodland Municipal Airport,46.54549612428259
853,900,25,"Clark County, Kansas",20,324,927,1492,2081,311,42589.0,25106,487.0,62200.0,20,25,505,1492,459,511,443,0.014381591562799615,0.1494473810667948,0.3424932975871314,0.2969168900804289,0.9972602739726028,0.0,0.9917808219178084,0.0,0.9818181818181818,0.0,0.9836065573770492,0.0,0.9833333333333332,0.0,907.0,0.01218961625282167,0.008524001794526694,0.016248839368616527,0.012885411872986656,0.019151846785225718,37.233831,99.813869,0.9875598336837952,0.0,0.013799943214835454,54.9,70.2,39.7,1.89,0.0,79.2,93.4,65.0,2.69,0.0,32.6,46.9,18.3,0.93,2.8,36.1,51.0,21.2,0.73,2.2,31.8,46.8,16.9,0.55,4.5,80.3,94.5,66.1,2.62,0.0,75.1,88.3,61.9,3.94,0.0,45.2,60.0,30.3,1.57,2.0,65.4,79.1,51.8,3.29,0.0,43.7,59.1,28.4,0.96,0.5,56.7,72.4,41.0,1.85,0.1,69.8,84.7,54.9,1.76,0.0,33.5,78.19999999999999,55.900000000000006,MIDWEST,Kansas,2215,0.07358916478555305,0.8880361173814898,0.0,0.007674943566591422,0.2072234762979684,0.22799097065462753,White,Dodge City Regional Airport,60.28722466344686
854,901,27,"Clay County, Kansas",20,512,3377,5854,8271,942,52066.0,26807,411.0,96500.0,20,27,2062,5854,1797,2190,1387,0.01921229586935639,0.11389191149800508,0.37410317731465664,0.2369320122992825,0.9,0.0,0.8916666666666667,0.0,0.9495798319327732,0.0,0.9322033898305084,0.0,1.0,0.0,908.0,0.018394844756883418,0.018162766329025498,0.019728443773935244,0.01584507042253521,0.01958442799140196,39.344964000000004,97.168853,0.9346899776859896,0.0,0.018343110654756266,53.6,66.7,40.5,2.74,0.6,77.2,89.8,64.7,3.66,0.0,29.7,40.5,18.9,1.04,4.2,32.5,44.8,20.2,1.08,4.2,27.9,39.4,16.4,0.69,4.3,79.1,91.4,66.8,3.83,0.0,73.7,85.7,61.6,4.21,0.0,42.7,55.8,29.6,2.15,1.9,64.1,76.2,52.0,4.65,0.0,41.7,53.6,29.8,1.49,1.0,55.5,68.5,42.5,2.12,0.1,68.1,81.1,55.1,3.27,0.0,30.03333333333333,76.66666666666667,53.81666666666667,MIDWEST,Kansas,8535,0.018980667838312832,0.9588752196836556,0.003983596953719977,0.0030462800234329233,0.21054481546572934,0.24159343878148798,White,Marshall Army Air Field,47.47803884252379
855,902,29,"Cloud County, Kansas",20,780,3964,6354,8934,1202,39282.0,22441,383.0,69000.0,20,29,1983,6354,1976,2738,1111,0.06649111257406189,0.13454219834340722,0.4309096632042808,0.17485048788164936,0.9,0.0,0.8916666666666667,0.0,0.9495798319327732,0.0,0.9322033898305084,0.0,1.0,0.0,909.0,0.024756110353508862,0.02793412549510111,0.03665143949856582,0.03250641573994868,0.032579283472237264,39.487328999999995,97.64139,0.9346899776859896,0.0,0.030885474911872345,53.1,65.0,41.2,2.45,0.5,77.1,88.6,65.5,3.14,0.0,30.0,39.5,20.5,0.85,3.8,32.7,43.3,22.2,0.79,4.7,28.6,38.6,18.7,0.58,5.7,79.1,90.7,67.4,3.92,0.0,73.4,84.9,61.9,4.05,0.0,43.0,54.6,31.4,2.01,2.8,63.1,74.2,52.0,4.16,0.0,41.6,52.2,31.1,1.11,2.5,55.4,67.1,43.8,1.92,0.2,68.0,80.0,56.0,2.91,0.0,30.433333333333337,76.53333333333333,53.75833333333333,MIDWEST,Kansas,9533,0.029686352669673764,0.9477604112031888,0.00514003986153362,0.002097975453687192,0.20727997482429456,0.20801426623308508,White,Salina Municipal Airport,77.31080010783941
856,903,31,"Coffey County, Kansas",20,957,3569,5948,8331,833,57433.0,29382,391.0,102000.0,20,31,1931,5948,1612,2615,1250,0.04679175353254575,0.09998799663905894,0.4396435776731675,0.2101546738399462,0.9672131147540984,0.0,0.8187311178247734,0.0,0.9010989010989012,0.0,0.918032786885246,0.0,0.8895027624309392,0.0,910.0,0.011742820602255552,0.00914596465208256,0.012708406202634954,0.009448446911538915,0.011402946828955795,38.23645,95.729137,0.8989157365987916,0.0,0.010889717039493556,54.6,65.9,43.2,3.62,0.0,77.2,87.9,66.6,3.88,0.0,32.0,41.7,22.3,1.59,3.6,33.9,44.7,23.2,1.26,1.4,29.2,39.8,18.7,0.97,3.3,78.2,88.2,68.3,4.76,0.0,73.1,82.9,63.4,5.4,0.0,44.3,55.5,33.0,2.45,1.0,64.4,74.4,54.4,4.65,0.0,44.3,54.8,33.7,2.22,0.3,56.5,68.2,44.8,3.27,0.0,68.4,79.7,57.0,3.43,0.0,31.7,76.16666666666667,54.67499999999999,MIDWEST,Kansas,8601,0.02046273689105918,0.9505871410301128,0.00546448087431694,0.003953028717590978,0.1874200674340193,0.22450877804906405,White,Chanute Martin Johnson Airport,66.55711317229367
857,905,35,"Cowley County, Kansas",20,1955,13688,23444,33923,5971,43860.0,21950,434.0,83200.0,20,35,8684,23444,6038,9442,4501,0.06366858120493707,0.17601627214574184,0.4027469715065689,0.1919894216004095,0.5972602739726027,0.0,0.5041095890410959,0.0,0.6931506849315069,0.0,0.6980609418282548,0.0,0.6080586080586079,0.0,912.0,0.03436975021343395,0.034289310929888885,0.035576158213786103,0.03280857985718618,0.033545875183387884,37.234507,96.83724699999999,0.6201280195664136,0.0,0.034117934879536606,55.1,67.7,42.6,3.45,0.0,78.3,90.5,66.2,3.98,0.0,33.2,44.2,22.2,1.71,3.5,36.1,48.5,23.7,1.77,3.3,31.2,42.8,19.7,1.24,2.5,79.5,90.7,68.3,3.8,0.0,73.8,84.6,62.9,6.04,0.0,45.0,57.8,32.2,3.18,1.0,65.1,76.1,54.2,5.83,0.0,44.8,56.7,32.9,2.44,0.3,57.3,69.9,44.7,3.43,0.0,69.5,81.7,57.3,3.35,0.0,33.5,77.2,55.74166666666667,MIDWEST,Kansas,36311,0.09066123213351326,0.821569221448046,0.02674120789843298,0.01591804136487566,0.16628569854864916,0.23915617856847787,White,Ponca City Regional Airport,60.467720973430055
858,906,37,"Crawford County, Kansas",20,2064,15065,23597,37434,8219,36534.0,20346,486.0,85900.0,20,37,8531,23597,5726,9017,6753,0.051779599460413,0.21955975850830795,0.38212484637877697,0.2861804466669492,0.9672131147540984,0.0,0.8187311178247734,0.0,0.9010989010989012,0.0,0.918032786885246,0.0,0.8895027624309392,0.0,913.0,0.04732457709408698,0.04542569128811924,0.04878797177048174,0.04353497889755723,0.04422850110250756,37.505628,94.853941,0.8989157365987916,0.0,0.045860344030550546,56.5,67.7,45.2,4.33,,79.0,90.2,67.8,3.22,,34.8,44.1,25.4,2.45,,36.9,47.4,26.5,2.19,,32.2,41.7,22.6,1.67,,79.7,90.1,69.3,3.96,,75.0,85.0,64.9,5.72,,46.5,57.7,35.3,3.65,,66.2,76.5,56.0,6.44,,46.3,56.6,35.9,3.14,,58.3,69.5,47.0,4.16,,69.8,81.2,58.3,4.79,,34.63333333333333,77.89999999999999,56.76666666666665,MIDWEST,Kansas,39134,0.045024786630551435,0.8903255481167272,0.019343793121071196,0.011958910410384832,0.14631777993560588,0.217994582715797,White,Joplin Regional Airport,50.354063446641526
859,907,39,"Decatur County, Kansas",20,310,1473,2195,2817,316,40657.0,29891,394.0,55900.0,20,39,550,2195,797,1034,584,0.035940803382663845,0.1121760738374157,0.4710706150341686,0.2660592255125285,0.8264462809917356,0.0,0.8154269972451791,0.0,0.8463687150837989,0.0,0.9426229508196722,0.0,0.9779005524861878,0.0,914.0,0.009507829977628637,0.01174496644295302,0.01945392491467577,0.012237762237762238,0.010249402118209771,39.783542,100.45970799999999,0.8817530993253146,0.0,0.012638777138245887,49.8,64.9,34.6,2.18,2.4,74.8,89.4,60.2,2.8,0.0,28.5,41.8,15.1,0.61,5.6,31.3,45.2,17.3,0.64,5.7,28.2,41.9,14.6,0.45,6.8,76.7,91.1,62.3,3.39,0.0,70.9,85.2,56.7,3.28,0.0,40.0,55.1,24.8,1.42,5.2,60.1,74.2,46.0,3.59,0.0,38.5,53.2,23.9,0.89,3.0,51.9,67.8,36.1,1.69,1.2,65.0,80.7,49.4,1.58,0.3,29.333333333333332,74.13333333333334,51.30833333333334,MIDWEST,Kansas,2961,0.010131712259371834,0.9689294157379263,0.005741303613644039,0.0023640661938534283,0.26916582235731173,0.18574805808848363,White,Mc Cook Ben Nelson Regional Airport,48.281160837864675
860,908,41,"Dickinson County, Kansas",20,1258,7822,13394,19095,2005,49096.0,24430,441.0,108200.0,20,41,4710,13394,3547,6230,2684,0.06714085569565686,0.1050013092432574,0.4651336419292221,0.2003882335374048,0.9,0.0,0.8916666666666667,0.0,0.9495798319327732,0.0,0.9322033898305084,0.0,1.0,0.0,915.0,0.0272501190539182,0.023976023976023976,0.02585685483870968,0.021220562167637375,0.01839738348323794,38.867734999999996,97.157943,0.9346899776859896,0.0,0.023340188703905435,56.1,67.9,44.2,3.19,0.2,79.9,91.6,68.2,4.1,0.0,33.2,43.1,23.3,1.12,2.0,36.3,47.8,24.7,1.3,3.2,31.3,41.9,20.7,0.75,4.2,82.0,93.4,70.6,3.99,0.0,76.5,87.4,65.6,4.5,0.0,45.5,57.5,33.6,2.52,1.5,66.8,77.4,56.1,4.89,0.0,44.9,55.8,33.9,1.63,0.6,58.1,69.8,46.3,2.44,0.1,70.8,82.8,58.8,2.5,0.0,33.6,79.46666666666667,56.78333333333333,MIDWEST,Kansas,19754,0.038928824541864936,0.9270021261516654,0.007036549559582868,0.002986736863420067,0.17955857041611825,0.238432722486585,White,Marshall Army Air Field,39.95559375962743
861,909,43,"Doniphan County, Kansas",20,822,3109,5133,7198,892,47209.0,23471,387.0,86900.0,20,43,1688,5133,1330,2493,849,0.04134565998972778,0.12392331203111975,0.4856808883693746,0.16540035067212155,0.5961002785515319,0.0,0.6584022038567493,0.0,0.7335164835164835,0.0,0.8457300275482094,0.0,0.7624309392265194,0.0,916.0,0.02278162366268093,0.022889305816135085,0.017530678687703482,0.0169751116783663,0.01992591646442713,39.788502,95.147225,0.7192359865398987,0.0,0.020020527261862587,52.9,64.3,41.5,3.56,0.5,75.1,85.8,64.3,4.21,0.0,29.0,38.1,20.0,1.38,5.4,31.0,41.5,20.6,1.27,4.9,26.4,36.0,16.8,0.89,5.2,77.1,87.1,67.1,4.32,0.0,72.5,82.6,62.4,5.18,0.0,41.8,53.2,30.4,2.36,2.3,63.5,74.0,53.1,5.33,0.0,41.9,52.3,31.6,1.93,1.1,55.5,67.0,44.0,3.16,0.2,66.9,78.6,55.3,3.64,0.0,28.8,74.89999999999999,52.800000000000004,MIDWEST,Kansas,7945,0.02076777847702958,0.916551290119572,0.030459408432976717,0.002013845185651353,0.16740088105726872,0.21246066708621775,White,Rosecrans Memorial Airport,20.431376066811346
862,910,45,"Douglas County, Kansas",20,3046,43729,64749,105954,20137,50939.0,27611,695.0,179800.0,20,45,21735,64749,11500,16236,31824,0.05621572922006306,0.19005417445306452,0.25075290738080896,0.4914979381920957,0.9002770083102493,0.0,0.9118457300275482,0.0,0.9506849315068492,0.0,0.9198895027624309,0.0,0.9273743016759776,0.0,917.0,0.04587371194485049,0.04437371110911862,0.0444743935309973,0.04025685354408496,0.0242235269594219,38.896573,95.290529,0.922014294856611,0.0,0.03984043941769465,54.1,65.1,43.0,3.99,0.0,77.0,87.8,66.2,4.23,0.0,31.2,40.9,21.5,1.35,2.0,32.8,43.2,22.5,1.13,3.9,28.3,38.3,18.3,0.64,3.7,77.9,87.9,67.8,4.06,0.0,72.7,82.6,62.8,5.64,0.0,43.4,54.7,32.1,2.23,0.9,63.6,74.0,53.2,5.01,0.0,43.4,53.6,33.2,2.11,0.1,55.9,67.4,44.4,3.25,0.0,68.0,79.5,56.5,4.14,0.0,30.766666666666666,75.86666666666667,54.025,MIDWEST,Kansas,110826,0.05098983992925848,0.8168841246638875,0.037933336942594695,0.0371032068287225,0.1037662642340245,0.19611823940230633,White,Philip Billard Municipal Airport,34.53310314749484
863,911,47,"Edwards County, Kansas",20,470,1274,2100,2873,335,47303.0,25584,315.0,56400.0,20,47,689,2100,598,1017,392,0.02,0.11660285415941525,0.4842857142857143,0.18666666666666668,0.9972602739726028,0.0,0.9917808219178084,0.0,0.9818181818181818,0.0,0.9836065573770492,0.0,0.9833333333333332,0.0,918.0,0.0283436669619132,0.025528169014084508,0.0283436669619132,0.025339366515837104,0.006846970215679562,37.883595,99.304746,0.9875598336837952,0.0,0.022880367933885516,54.8,69.4,40.2,2.36,0.8,78.5,92.3,64.7,3.55,0.0,33.0,46.6,19.3,1.06,4.2,35.8,49.5,22.0,0.83,3.2,31.6,45.1,18.1,0.66,5.2,79.6,93.6,65.6,3.6,0.0,74.1,87.8,60.4,3.82,0.0,44.8,59.1,30.5,2.19,3.1,64.2,78.0,50.3,3.67,0.0,44.1,58.6,29.5,0.99,0.8,57.0,71.9,42.2,2.01,0.0,69.6,83.7,55.5,2.06,0.0,33.46666666666666,77.39999999999999,55.59166666666667,MIDWEST,Kansas,3037,0.17583141257820215,0.8054000658544617,0.0016463615409944025,0.003951267698386565,0.1969048403029305,0.22686862034902866,White,Dodge City Regional Airport,59.69299281530912
864,912,49,"Elk County, Kansas",20,523,1256,2016,2635,483,36458.0,21764,274.0,49200.0,20,49,543,2016,728,934,351,0.05366269165247019,0.18330170777988614,0.4632936507936508,0.17410714285714285,0.9,0.0,0.8916666666666667,0.0,0.9495798319327732,0.0,0.9322033898305084,0.0,1.0,0.0,919.0,0.010756419153365716,0.012413793103448277,0.01580660158066016,0.015730337078651686,0.006525911708253359,37.456026,96.244642,0.9346899776859896,0.0,0.01224661252487584,56.0,68.7,43.3,3.66,0.1,78.6,90.9,66.3,3.77,0.0,33.6,44.6,22.5,1.74,2.7,36.4,48.9,23.9,1.74,2.2,31.6,43.3,20.0,1.05,3.6,79.4,90.7,68.2,3.65,0.0,74.2,84.8,63.6,5.97,0.0,45.5,58.5,32.5,2.9,1.0,65.6,76.7,54.5,5.27,0.0,45.3,57.5,33.1,2.36,0.9,57.8,70.7,44.9,3.59,0.0,69.9,82.8,57.0,3.69,0.0,33.86666666666667,77.4,56.15833333333333,MIDWEST,Kansas,2882,0.027411519777931992,0.934767522553782,0.0,0.004163775156141568,0.25260235947258847,0.18841082581540597,White,Chanute Martin Johnson Airport,71.14059439341186
