	COUNTY	NAME	ST	B00001_001E	B01001_001E	B00002_001E	B08201_001E	state	county
2907	183	Sussex County, Virginia	51	1806	11864	581	3149	51	183
2908	185	Tazewell County, Virginia	51	3689	43870	1667	17832	51	185
2909	187	Warren County, Virginia	51	2841	38481	1143	14364	51	187
2910	191	Washington County, Virginia	51	4652	54759	2064	22673	51	191
2911	193	Westmoreland County, Virginia	51	1176	17557	692	6944	51	193
2912	195	Wise County, Virginia	51	3956	40530	1602	15254	51	195
2913	197	Wythe County, Virginia	51	2161	29190	989	11863	51	197
2914	199	York County, Virginia	51	4737	66471	1918	23997	51	199
2915	510	Alexandria city, Virginia	51	10660	149315	5384	66879	51	510
2916	520	Bristol city, Virginia	51	1182	17524	556	7718	51	520
2917	530	Buena Vista city, Virginia	51	414	6666	146	2737	51	530
2918	540	Charlottesville city, Virginia	51	4043	45084	1641	17752	51	540
2919	550	Chesapeake city, Virginia	51	15881	230601	5736	81518	51	550
2920	570	Colonial Heights city, Virginia	51	1499	17515	665	7106	51	570
2921	580	Covington city, Virginia	51	482	5736	246	2476	51	580
2922	590	Danville city, Virginia	51	3939	42450	1891	18559	51	590
2923	595	Emporia city, Virginia	51	475	5672	203	2459	51	595
2924	600	Fairfax city, Virginia	51	2018	23402	745	8467	51	600
2925	610	Falls Church city, Virginia	51	1102	13308	443	5166	51	610
2926	620	Franklin city, Virginia	51	522	8457	231	3453	51	620
2927	630	Fredericksburg city, Virginia	51	1864	27395	720	10080	51	630
2928	640	Galax city, Virginia	51	574	6876	243	2961	51	640
2929	650	Hampton city, Virginia	51	9426	137081	4071	52940	51	650
2930	660	Harrisonburg city, Virginia	51	4299	51388	1285	16409	51	660
2931	670	Hopewell city, Virginia	51	1364	22279	658	8706	51	670
2932	678	Lexington city, Virginia	51	664	7071	128	1638	51	678
2933	680	Lynchburg city, Virginia	51	6844	78158	2361	28528	51	680
2934	683	Manassas city, Virginia	51	2588	40743	945	12433	51	683
2935	685	Manassas Park city, Virginia	51	840	15625	287	4723	51	685
2936	690	Martinsville city, Virginia	51	1176	13624	581	5857	51	690
2937	700	Newport News city, Virginia	51	12860	181323	5365	69073	51	700
2938	710	Norfolk city, Virginia	51	22553	245452	8970	87045	51	710
2939	720	Norton city, Virginia	51	330	4007	156	1783	51	720
2940	730	Petersburg city, Virginia	51	2566	32123	1365	12803	51	730
2941	735	Poquoson city, Virginia	51	949	12077	386	4642	51	735
2942	740	Portsmouth city, Virginia	51	8019	96135	3543	36757	51	740
2943	750	Radford city, Virginia	51	1192	17057	394	5477	51	750
2944	760	Richmond city, Virginia	51	17482	213735	8202	87224	51	760
2945	770	Roanoke city, Virginia	51	6485	98736	3111	42239	51	770
2946	775	Salem city, Virginia	51	2100	25165	788	10045	51	775
2947	790	Staunton city, Virginia	51	1902	24193	873	10387	51	790
2948	800	Suffolk city, Virginia	51	7572	86184	3107	30990	51	800
2949	810	Virginia Beach city, Virginia	51	34759	448290	13829	166242	51	810
2950	820	Waynesboro city, Virginia	51	1386	21150	600	9031	51	820
2951	830	Williamsburg city, Virginia	51	1691	14754	456	4538	51	830
2952	840	Winchester city, Virginia	51	1754	27168	727	10608	51	840
2953	001	Adams County, Washington	53	2132	19081	836	5802	53	001
2954	003	Asotin County, Washington	53	1978	22040	874	9341	53	003
2955	005	Benton County, Washington	53	12950	184930	5102	67430	53	005
2956	007	Chelan County, Washington	53	4818	74267	2334	27052	53	007
2957	009	Clallam County, Washington	53	6784	72397	3258	31321	53	009
2958	011	Clark County, Washington	53	36207	444506	14085	162441	53	011
2959	013	Columbia County, Washington	53	592	3989	292	1686	53	013
2960	015	Cowlitz County, Washington	53	7504	102338	3227	39763	53	015
2961	017	Douglas County, Washington	53	3684	39599	1564	14212	53	017
2962	019	Ferry County, Washington	53	1290	7652	752	3103	53	019
2963	021	Franklin County, Washington	53	4987	86443	1624	24725	53	021
2964	023	Garfield County, Washington	53	417	2230	212	953	53	023
2965	025	Grant County, Washington	53	6875	92070	2715	30358	53	025
2966	027	Grays Harbor County, Washington	53	6954	71419	3131	27219	53	027
2967	029	Island County, Washington	53	6659	79329	3173	33125	53	029
2968	031	Jefferson County, Washington	53	2451	30083	1376	13422	53	031
2969	033	King County, Washington	53	147318	2045756	60269	819651	53	033
2970	035	Kitsap County, Washington	53	22060	255441	9293	97739	53	035
2971	037	Kittitas County, Washington	53	3730	42204	1756	16953	53	037
2972	039	Klickitat County, Washington	53	2178	20820	1134	7863	53	039
2973	041	Lewis County, Washington	53	7685	75515	3398	29515	53	041
2974	043	Lincoln County, Washington	53	2285	10363	1163	4370	53	043
2975	045	Mason County, Washington	53	5121	60791	2520	23026	53	045
2976	047	Okanogan County, Washington	53	4422	41332	2200	16619	53	047
2977	049	Pacific County, Washington	53	2410	20645	1473	9100	53	049
2978	051	Pend Oreille County, Washington	53	1685	12968	905	5396	53	051
2979	053	Pierce County, Washington	53	66730	821952	26709	303586	53	053
2980	055	San Juan County, Washington	53	5136	15956	3687	7708	53	055
2981	057	Skagit County, Washington	53	17255	119343	8006	45841	53	057
2982	059	Skamania County, Washington	53	1819	11243	955	4495	53	059
2983	061	Snohomish County, Washington	53	54879	746653	21690	274766	53	061
2984	063	Spokane County, Washington	53	37078	480832	15128	189471	53	063
2985	065	Stevens County, Washington	53	5680	43548	2764	17679	53	065
2986	067	Thurston County, Washington	53	17694	262723	7318	102631	53	067
2987	069	Wahkiakum County, Washington	53	501	4035	245	1716	53	069
2988	071	Walla Walla County, Washington	53	5230	59726	1947	21696	53	071
2989	073	Whatcom County, Washington	53	13945	207100	5984	79767	53	073
2990	075	Whitman County, Washington	53	6499	46737	2642	17399	53	075
2991	077	Yakima County, Washington	53	18455	247408	6515	79972	53	077
2992	001	Barbour County, West Virginia	54	1740	16731	832	6041	54	001
2993	003	Berkeley County, West Virginia	54	5949	108724	2502	40991	54	003
2994	005	Boone County, West Virginia	54	2353	24000	1107	9547	54	005
2995	007	Braxton County, West Virginia	54	1464	14466	777	5607	54	007
2996	009	Brooke County, West Virginia	54	2390	23665	1019	10030	54	009
2997	011	Cabell County, West Virginia	54	7779	96824	3648	39973	54	011
2998	013	Calhoun County, West Virginia	54	684	7557	374	3090	54	013
2999	015	Clay County, West Virginia	54	852	9141	429	3460	54	015
3000	017	Doddridge County, West Virginia	54	848	8201	444	2674	54	017
3001	019	Fayette County, West Virginia	54	4084	45534	1936	17669	54	019
3002	021	Gilmer County, West Virginia	54	1074	8644	429	2744	54	021
3003	023	Grant County, West Virginia	54	1083	11815	659	4175	54	023
3004	025	Greenbrier County, West Virginia	54	3457	35666	1766	15339	54	025
3005	027	Hampshire County, West Virginia	54	1684	23542	1031	10194	54	027
3006	029	Hancock County, West Virginia	54	2518	30201	1214	12894	54	029
3007	031	Hardy County, West Virginia	54	1143	13936	693	5156	54	031
3008	033	Harrison County, West Virginia	54	6828	68998	3168	27502	54	033
3009	035	Jackson County, West Virginia	54	1775	29256	840	11118	54	035
3010	037	Jefferson County, West Virginia	54	4720	55214	1900	20331	54	037
3011	039	Kanawha County, West Virginia	54	15693	190781	7425	82250	54	039
3012	041	Lewis County, West Virginia	54	1567	16434	756	6526	54	041
3013	043	Lincoln County, West Virginia	54	1446	21560	712	7994	54	043
3014	045	Logan County, West Virginia	54	2947	35760	1391	14043	54	045
3015	047	McDowell County, West Virginia	54	2552	20802	1520	8180	54	047
3016	049	Marion County, West Virginia	54	5785	56790	2746	22481	54	049
3017	051	Marshall County, West Virginia	54	3132	32480	1463	13569	54	051
3018	053	Mason County, West Virginia	54	2064	27177	981	10838	54	053
3019	055	Mercer County, West Virginia	54	4776	61891	2307	25451	54	055
3020	057	Mineral County, West Virginia	54	2374	27755	1199	11265	54	057
3021	059	Mingo County, West Virginia	54	2362	25931	1157	10844	54	059
3022	061	Monongalia County, West Virginia	54	7945	101668	3545	37035	54	061
3023	063	Monroe County, West Virginia	54	1178	13525	649	5822	54	063
3024	065	Morgan County, West Virginia	54	1269	17475	749	7348	54	065
3025	067	Nicholas County, West Virginia	54	1972	25930	967	10787	54	067
3026	069	Ohio County, West Virginia	54	5166	43637	2358	18408	54	069
3027	071	Pendleton County, West Virginia	54	974	7402	645	3095	54	071
3028	073	Pleasants County, West Virginia	54	1145	7636	465	2893	54	073
3029	075	Pocahontas County, West Virginia	54	1267	8697	1067	3737	54	075
3030	077	Preston County, West Virginia	54	3633	33809	1709	12472	54	077
3031	079	Putnam County, West Virginia	54	3980	56596	1734	21707	54	079
3032	081	Raleigh County, West Virginia	54	5613	78493	2447	31274	54	081
3033	083	Randolph County, West Virginia	54	3017	29365	1437	11563	54	083
3034	085	Ritchie County, West Virginia	54	1454	10140	806	3942	54	085
3035	087	Roane County, West Virginia	54	1571	14636	783	5872	54	087
3036	089	Summers County, West Virginia	54	1208	13544	615	5584	54	089
3037	091	Taylor County, West Virginia	54	1478	16977	638	6732	54	091
3038	093	Tucker County, West Virginia	54	1305	6972	791	3010	54	093
3039	095	Tyler County, West Virginia	54	1369	9033	760	3616	54	095
3040	097	Upshur County, West Virginia	54	2003	24560	877	9093	54	097
3041	099	Wayne County, West Virginia	54	3176	41499	1544	16691	54	099
3042	101	Webster County, West Virginia	54	1130	8927	616	3887	54	101
3043	103	Wetzel County, West Virginia	54	1758	16157	925	6525	54	103
3044	105	Wirt County, West Virginia	54	564	5841	313	2430	54	105
3045	107	Wood County, West Virginia	54	8007	86559	3663	36192	54	107
3046	109	Wyoming County, West Virginia	54	1906	22866	946	9199	54	109
3047	001	Adams County, Wisconsin	55	4636	20451	3243	7786	55	001
3048	003	Ashland County, Wisconsin	55	4169	15993	2372	6718	55	003
3049	005	Barron County, Wisconsin	55	10730	45686	5069	19120	55	005
3050	007	Bayfield County, Wisconsin	55	5763	15050	3887	6919	55	007
3051	009	Brown County, Wisconsin	55	22932	254717	9168	100640	55	009
3052	011	Buffalo County, Wisconsin	55	5214	13319	2395	5771	55	011
3053	013	Burnett County, Wisconsin	55	5895	15334	4349	7312	55	013
3054	015	Calumet County, Wisconsin	55	6913	49678	2811	18583	55	015
3055	017	Chippewa County, Wisconsin	55	10933	63209	4525	24873	55	017
3056	019	Clark County, Wisconsin	55	12200	34518	4927	12797	55	019
3057	021	Columbia County, Wisconsin	55	11648	56607	5067	22615	55	021
3058	023	Crawford County, Wisconsin	55	5038	16483	2489	6623	55	023
3059	025	Dane County, Wisconsin	55	48305	510198	20096	211114	55	025
3060	027	Dodge County, Wisconsin	55	15869	88547	6568	33322	55	027
3061	029	Door County, Wisconsin	55	5942	27731	4167	12968	55	029
3062	031	Douglas County, Wisconsin	55	8064	43799	4084	18581	55	031
3063	033	Dunn County, Wisconsin	55	9480	44159	3857	16441	55	033
3064	035	Eau Claire County, Wisconsin	55	11092	101281	4559	39893	55	035
3065	037	Florence County, Wisconsin	55	1176	4476	1099	1904	55	037
3066	039	Fond du Lac County, Wisconsin	55	15724	101920	6441	41069	55	039
3067	041	Forest County, Wisconsin	55	3190	9150	2412	3810	55	041
3068	043	Grant County, Wisconsin	55	13809	51489	5783	19447	55	043
3069	045	Green County, Wisconsin	55	8334	37044	3444	14819	55	045
3070	047	Green Lake County, Wisconsin	55	4684	18966	2355	7939	55	047
3071	049	Iowa County, Wisconsin	55	7083	23769	3108	9689	55	049
3072	051	Iron County, Wisconsin	55	2159	5907	1604	2910	55	051
3073	053	Jackson County, Wisconsin	55	6490	20543	2915	7960	55	053
3074	055	Jefferson County, Wisconsin	55	10932	84345	4482	32413	55	055
3075	057	Juneau County, Wisconsin	55	7246	26494	3609	9984	55	057
3076	059	Kenosha County, Wisconsin	55	13420	167738	5354	62330	55	059
3077	061	Kewaunee County, Wisconsin	55	4714	20483	2030	8138	55	061
3078	063	La Crosse County, Wisconsin	55	12412	117048	4868	46345	55	063
3079	065	Lafayette County, Wisconsin	55	6366	16835	2680	6646	55	065
3080	067	Langlade County, Wisconsin	55	4904	19551	2725	8713	55	067
3081	069	Lincoln County, Wisconsin	55	6126	28286	3222	12419	55	069
3082	071	Manitowoc County, Wisconsin	55	13642	80521	5956	33927	55	071
3083	073	Marathon County, Wisconsin	55	22488	135177	9253	53848	55	073
3084	075	Marinette County, Wisconsin	55	7970	41287	5035	18319	55	075
3085	077	Marquette County, Wisconsin	55	5052	15140	2819	6332	55	077
3086	078	Menominee County, Wisconsin	55	761	4451	337	1259	55	078
3087	079	Milwaukee County, Wisconsin	55	85993	955939	37668	381715	55	079
3088	081	Monroe County, Wisconsin	55	9840	45274	4115	17794	55	081
3089	083	Oconto County, Wisconsin	55	8564	37476	4988	15486	55	083
3090	085	Oneida County, Wisconsin	55	6265	35653	4471	15044	55	085
3091	087	Outagamie County, Wisconsin	55	19703	180430	7896	70505	55	087
3092	089	Ozaukee County, Wisconsin	55	8666	87273	3557	34543	55	089
3093	091	Pepin County, Wisconsin	55	2765	7372	1241	2954	55	091
3094	093	Pierce County, Wisconsin	55	8323	40799	3303	15177	55	093
3095	095	Polk County, Wisconsin	55	11121	43572	5535	17994	55	095
3096	097	Portage County, Wisconsin	55	11870	70432	5019	27768	55	097
3097	099	Price County, Wisconsin	55	5038	13800	3012	6700	55	099
3098	101	Racine County, Wisconsin	55	17120	194895	6982	75183	55	101
3099	103	Richland County, Wisconsin	55	5586	17746	2525	7547	55	103
3100	105	Rock County, Wisconsin	55	17674	160727	7214	63845	55	105
3101	107	Rusk County, Wisconsin	55	5129	14357	2831	6239	55	107
3102	109	St. Croix County, Wisconsin	55	12254	86118	4712	32459	55	109
3103	111	Sauk County, Wisconsin	55	11922	62992	5296	25331	55	111
3104	113	Sawyer County, Wisconsin	55	4735	16483	3686	7359	55	113
3105	115	Shawano County, Wisconsin	55	11037	41563	5088	16957	55	115
3106	117	Sheboygan County, Wisconsin	55	15421	115226	6351	46701	55	117
3107	119	Taylor County, Wisconsin	55	6878	20569	3182	8756	55	119
3108	121	Trempealeau County, Wisconsin	55	8563	29412	3705	11796	55	121
3109	123	Vernon County, Wisconsin	55	9349	30279	3999	11758	55	123
3110	125	Vilas County, Wisconsin	55	4808	21355	4563	10646	55	125
3111	127	Walworth County, Wisconsin	55	12740	103039	6060	39648	55	127
3112	129	Washburn County, Wisconsin	55	5644	15700	3669	7141	55	129
3113	131	Washington County, Wisconsin	55	12043	132921	4830	52897	55	131
3114	133	Waukesha County, Wisconsin	55	37557	393873	15177	154991	55	133
3115	135	Waupaca County, Wisconsin	55	10998	52125	4946	21532	55	135
3116	137	Waushara County, Wisconsin	55	6831	24321	3680	9689	55	137
3117	139	Winnebago County, Wisconsin	55	18482	169004	7689	68939	55	139
